,Symbol,Name,Market Cap,Country,Sector,Industry,XGB StragyReturn,XGB recall -1,XGB recall 0,XGB recall 1,XGB precision -1 ,XGB precision 0,XGB precision 1,XGB accuracy,RandomForest StragyReturn,RandomForest recall -1,RandomForest recall 0,RandomForest recall 1,RandomForest precision -1 ,RandomForest precision 0,RandomForest precision 1,RandomForest accuracy,KNN StragyReturn,KNN recall -1,KNN recall 0,KNN recall 1,KNN precision -1 ,KNN precision 0,KNN precision 1,KNN accuracy,Stacking StragyReturn,Stacking recall -1,Stacking recall 0,Stacking recall 1,Stacking precision -1 ,Stacking precision 0,Stacking precision 1,Stacking accuracy
0,AGBAR,AGBA Acquisition Limited Right,0.0,Hong Kong,Finance,Business Services,0.0032752131122232315,0.4482758620689655,0.42857142857142855,0.42857142857142855,0.5909090909090909,0.2647058823529412,0.2647058823529412,0.4367816091954023,0.0024327889858890466,0.4482758620689655,0.2857142857142857,0.2857142857142857,0.41935483870967744,0.25,0.25,0.4367816091954023,0.004202297651130096,0.41379310344827586,0.38095238095238093,0.38095238095238093,0.42857142857142855,0.25806451612903225,0.25806451612903225,0.40229885057471265,-0.0032653340188566497,0.3448275862068966,0.23809523809523808,0.23809523809523808,0.45454545454545453,0.3125,0.3125,0.4827586206896552
0,AGBAW,AGBA Acquisition Limited Warrant,0.0,Hong Kong,Finance,Business Services,0.01178790581451895,0.1111111111111111,0.6818181818181818,0.6818181818181818,0.25,0.7894736842105263,0.7894736842105263,0.5,0.004724155220633247,0.3333333333333333,0.8181818181818182,0.8181818181818182,0.375,0.6428571428571429,0.6428571428571429,0.575,0.004916466962742877,0.1111111111111111,0.9090909090909091,0.9090909090909091,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,-0.021589598291507146,0.3333333333333333,0.13636363636363635,0.13636363636363635,0.3333333333333333,0.375,0.375,0.3
0,AGC,Altimeter Growth Corp. Class A Ordinary Shares,875000000.0,United States,Finance,Business Services,0.00017423340054773488,0.275,0.4117647058823529,0.4117647058823529,0.5365853658536586,0.2692307692307692,0.2692307692307692,0.4742857142857143,-0.001128629034307079,0.2875,0.058823529411764705,0.058823529411764705,0.5111111111111111,0.2,0.2,0.49142857142857144,-0.0016739504212555582,0.5875,0.11764705882352941,0.11764705882352941,0.5053763440860215,0.0625,0.0625,0.42857142857142855,9.18060400313075e-05,0.275,0.17647058823529413,0.17647058823529413,0.5641025641025641,0.11538461538461539,0.11538461538461539,0.46285714285714286
0,AGCO,AGCO Corporation Common Stock,8885061360.0,United States,Capital Goods,Industrial Machinery/Components,0.00012794381981348757,0.421875,0.37777777777777777,0.37777777777777777,0.35064935064935066,0.2786885245901639,0.2786885245901639,0.33714285714285713,-5.879316295077384e-05,0.59375,0.3111111111111111,0.3111111111111111,0.36538461538461536,0.358974358974359,0.358974358974359,0.37142857142857144,-0.00037657714936748595,0.40625,0.3111111111111111,0.3111111111111111,0.35135135135135137,0.30434782608695654,0.30434782608695654,0.38857142857142857,-0.00039662610881569796,0.28125,0.5333333333333333,0.5333333333333333,0.391304347826087,0.32432432432432434,0.32432432432432434,0.37142857142857144
0,AGCWW,Altimeter Growth Corp. Warrant,0.0,United States,Finance,Business Services,0.0037409080294324142,0.2,0.38095238095238093,0.38095238095238093,0.3888888888888889,0.23529411764705882,0.23529411764705882,0.3132530120481928,0.0055544973230936415,0.17142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21212121212121213,0.21212121212121213,0.2891566265060241,0.01345081970945958,0.17142857142857143,0.38095238095238093,0.38095238095238093,0.2608695652173913,0.26666666666666666,0.26666666666666666,0.30120481927710846,0.009494820972274292,0.22857142857142856,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.34285714285714286,0.34285714285714286,0.3855421686746988
0,AGD,Aberdeen Global Dynamic Dividend Fund,152477421.0,United States,Finance,Trusts Except Educational Religious and Charitable,-0.00013160833491100872,0.4117647058823529,0.30434782608695654,0.30434782608695654,0.42,0.2413793103448276,0.2413793103448276,0.3221476510067114,-0.00018159238505363978,0.5882352941176471,0.30434782608695654,0.30434782608695654,0.46875,0.2692307692307692,0.2692307692307692,0.35570469798657717,-0.00015522492208960744,0.4117647058823529,0.32608695652173914,0.32608695652173914,0.3888888888888889,0.3125,0.3125,0.37583892617449666,-0.0003687097766389724,0.6078431372549019,0.32608695652173914,0.32608695652173914,0.4189189189189189,0.4411764705882353,0.4411764705882353,0.44966442953020136
0,AGEN,Agenus Inc. Common Stock,896340818.0,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.0015270210560069648,0.65625,0.047619047619047616,0.047619047619047616,0.375,0.125,0.125,0.37142857142857144,0.0019035989394402338,0.40625,0.23809523809523808,0.23809523809523808,0.3023255813953488,0.20833333333333334,0.20833333333333334,0.2914285714285714,0.00013062981185325197,0.671875,0.11904761904761904,0.11904761904761904,0.34959349593495936,0.14705882352941177,0.14705882352941177,0.3314285714285714,0.0015898995823187387,0.578125,0.11904761904761904,0.11904761904761904,0.38144329896907214,0.2631578947368421,0.2631578947368421,0.3657142857142857
0,AGFY,Agrify Corporation Common Stock,385265034.0,United States,Consumer Services,Military/Government/Technical,-0.0008717967276587205,0.625,0.2631578947368421,0.2631578947368421,0.3153153153153153,0.5,0.5,0.34285714285714286,-0.0006965463325959518,0.5535714285714286,0.21052631578947367,0.21052631578947367,0.31958762886597936,0.43243243243243246,0.43243243243243246,0.32,-0.0010845681765978628,0.5535714285714286,0.32894736842105265,0.32894736842105265,0.3333333333333333,0.46296296296296297,0.46296296296296297,0.33714285714285713,0.0009712088247115766,0.35714285714285715,0.18421052631578946,0.18421052631578946,0.273972602739726,0.4666666666666667,0.4666666666666667,0.2914285714285714
0,AGGR,Agile Growth Corp. Class A Ordinary Share,378587500.0,United States,Finance,Business Services,-2.7074308174776407e-05,0.06666666666666667,0.8461538461538461,0.8461538461538461,1.0,0.34375,0.34375,0.34210526315789475,2.6908051617765703e-05,0.13333333333333333,0.6153846153846154,0.6153846153846154,0.5,0.27586206896551724,0.27586206896551724,0.2631578947368421,0.0,0.0,1.0,1.0,0.0,0.34210526315789475,0.34210526315789475,0.34210526315789475,0.00019827347245742342,0.4666666666666667,0.3076923076923077,0.3076923076923077,0.3888888888888889,0.5,0.5,0.34210526315789475
0,AGGRU,Agile Growth Corp. Units,0.0,United States,Finance,Business Services,-0.0007192637388216193,0.4,0.0,0.0,0.8,0.0,0.0,0.2777777777777778,-0.0004712820562459343,0.2,1.0,1.0,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.16666666666666666,-0.0006535555928618877,0.3,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.2777777777777778,-0.0006637862010548194,0.3,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.2777777777777778
0,AGIL,AgileThought Inc. Class A Common Stock,437756643.0,United States,Technology,EDP Services,-0.00117650452079572,0.2571428571428571,0.22580645161290322,0.22580645161290322,0.42857142857142855,0.35,0.35,0.3253012048192771,0.0005314835201434909,0.17142857142857143,0.25806451612903225,0.25806451612903225,0.35294117647058826,0.36363636363636365,0.36363636363636365,0.30120481927710846,-3.867021495937e-05,0.34285714285714286,0.3548387096774194,0.3548387096774194,0.48,0.4230769230769231,0.4230769230769231,0.37349397590361444,-0.0007746248684655236,0.2,0.5483870967741935,0.5483870967741935,0.5384615384615384,0.4594594594594595,0.4594594594594595,0.39759036144578314
0,AGILW,AgileThought Inc. Warrant,0.0,United States,Technology,EDP Services,0.0032876184839808207,0.0,0.21428571428571427,0.21428571428571427,0.0,0.375,0.375,0.21212121212121213,-0.0009413751330061562,0.08333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,0.3333333333333333,-0.00042751702087895105,0.5,0.14285714285714285,0.14285714285714285,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.0030261209739975057,0.08333333333333333,0.7857142857142857,0.7857142857142857,0.125,0.44,0.44,0.36363636363636365
0,AGIO,Agios Pharmaceuticals Inc. Common Stock,2075669876.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,1.8226274329966595e-05,0.3220338983050847,0.28888888888888886,0.28888888888888886,0.3275862068965517,0.21666666666666667,0.21666666666666667,0.3314285714285714,0.0004722286695133792,0.4406779661016949,0.17777777777777778,0.17777777777777778,0.3291139240506329,0.20512820512820512,0.20512820512820512,0.3028571428571429,0.0007306016161262569,0.2033898305084746,0.5777777777777777,0.5777777777777777,0.2727272727272727,0.2524271844660194,0.2524271844660194,0.2742857142857143,0.00030011016766458206,0.5423728813559322,0.044444444444444446,0.044444444444444446,0.34782608695652173,0.13333333333333333,0.13333333333333333,0.34285714285714286
0,AGLE,Aeglea BioTherapeutics Inc. Common Stock,329457319.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0006703943444427723,0.22413793103448276,0.29545454545454547,0.29545454545454547,0.3023255813953488,0.21666666666666667,0.21666666666666667,0.3136094674556213,-0.00020788905345292517,0.3448275862068966,0.3409090909090909,0.3409090909090909,0.29850746268656714,0.2542372881355932,0.2542372881355932,0.3076923076923077,-2.8880965284039157e-05,0.39655172413793105,0.3409090909090909,0.3409090909090909,0.39655172413793105,0.3,0.3,0.3668639053254438,-0.0003789543886566609,0.5172413793103449,0.29545454545454547,0.29545454545454547,0.35714285714285715,0.3023255813953488,0.3023255813953488,0.3609467455621302
0,AGM,Federal Agricultural Mortgage Corporation Common Stock,1362150505.0,United States,Finance,Finance Companies,0.000266943493447611,0.34782608695652173,0.3953488372093023,0.3953488372093023,0.41379310344827586,0.22666666666666666,0.22666666666666666,0.2934131736526946,-0.0008214804624512254,0.3188405797101449,0.4418604651162791,0.4418604651162791,0.5789473684210527,0.2602739726027397,0.2602739726027397,0.38922155688622756,-0.00038739237844484504,0.34782608695652173,0.4418604651162791,0.4418604651162791,0.375,0.2375,0.2375,0.31736526946107785,-0.0005213912509308352,0.463768115942029,0.09302325581395349,0.09302325581395349,0.3855421686746988,0.13793103448275862,0.13793103448275862,0.32934131736526945
0,AGMH,AGM Group Holdings Inc. Class A Ordinary Shares,298444598.0,Hong Kong,Technology,EDP Services,-0.0002673163265224942,0.25,0.32857142857142857,0.32857142857142857,0.2702702702702703,0.5227272727272727,0.5227272727272727,0.35374149659863946,-0.0008549549342386852,0.5,0.07142857142857142,0.07142857142857142,0.2702702702702703,0.3333333333333333,0.3333333333333333,0.2653061224489796,-0.0008406376790393489,0.825,0.12857142857142856,0.12857142857142856,0.3,0.45,0.45,0.29931972789115646,-0.00038952763488845867,0.325,0.12857142857142856,0.12857142857142856,0.23636363636363636,0.45,0.45,0.2925170068027211
0,AGNC,AGNC Investment Corp. Common Stock,8388035944.0,United States,Consumer Services,Real Estate Investment Trusts,-0.0003827223088999601,0.24074074074074073,0.46153846153846156,0.46153846153846156,0.35135135135135137,0.38461538461538464,0.38461538461538464,0.38857142857142857,0.00026986518533724804,0.25925925925925924,0.5538461538461539,0.5538461538461539,0.27450980392156865,0.43373493975903615,0.43373493975903615,0.3485714285714286,0.000115641765240563,0.24074074074074073,0.4153846153846154,0.4153846153846154,0.22807017543859648,0.34615384615384615,0.34615384615384615,0.2857142857142857,0.0003244835025531321,0.2222222222222222,0.2923076923076923,0.2923076923076923,0.2727272727272727,0.37254901960784315,0.37254901960784315,0.32571428571428573
0,AGNCM,AGNC Investment Corp. Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock,0.0,United States,Consumer Services,Real Estate Investment Trusts,-0.0004583227020576002,0.4358974358974359,0.2682926829268293,0.2682926829268293,0.3541666666666667,0.3548387096774194,0.3548387096774194,0.3709677419354839,-0.000737680154610403,0.6923076923076923,0.2926829268292683,0.2926829268292683,0.421875,0.42857142857142855,0.42857142857142855,0.46774193548387094,-0.00028387617837641793,0.3333333333333333,0.2682926829268293,0.2682926829268293,0.3170731707317073,0.2972972972972973,0.2972972972972973,0.3709677419354839,-0.00015066156210917647,0.41025641025641024,0.14634146341463414,0.14634146341463414,0.2909090909090909,0.21428571428571427,0.21428571428571427,0.3064516129032258
0,AGNCN,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock,0.0,United States,Consumer Services,Real Estate Investment Trusts,-1.8009285995167814e-06,0.32653061224489793,0.42857142857142855,0.42857142857142855,0.3137254901960784,0.35,0.35,0.323943661971831,-0.00023032285536965787,0.3877551020408163,0.42857142857142855,0.42857142857142855,0.40425531914893614,0.39622641509433965,0.39622641509433965,0.4225352112676056,-4.0530989576321805e-05,0.3877551020408163,0.2653061224489796,0.2653061224489796,0.3584905660377358,0.3333333333333333,0.3333333333333333,0.34507042253521125,1.7282486881391213e-05,0.32653061224489793,0.2653061224489796,0.2653061224489796,0.3902439024390244,0.2826086956521739,0.2826086956521739,0.3028169014084507
0,AGNCO,AGNC Investment Corp. Depositary Shares each representing a 1/1000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock,0.0,United States,Consumer Services,Real Estate Investment Trusts,-0.00012076991299386414,0.3076923076923077,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.3125,0.3125,0.3197278911564626,-4.295406670868357e-05,0.36538461538461536,0.1875,0.1875,0.3114754098360656,0.2571428571428571,0.2571428571428571,0.2925170068027211,8.227635391610216e-05,0.3269230769230769,0.375,0.375,0.288135593220339,0.2903225806451613,0.2903225806451613,0.2857142857142857,-6.961898399772476e-05,0.46153846153846156,0.3958333333333333,0.3958333333333333,0.35294117647058826,0.3584905660377358,0.3584905660377358,0.3333333333333333
0,AGNCP,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,0.0,United States,Consumer Services,Real Estate Investment Trusts,-0.0004427439107507313,0.675,0.22033898305084745,0.22033898305084745,0.40298507462686567,0.48148148148148145,0.48148148148148145,0.46153846153846156,-0.000247510936373097,0.55,0.2033898305084746,0.2033898305084746,0.30985915492957744,0.35294117647058826,0.35294117647058826,0.3782051282051282,-0.000147471558888104,0.45,0.288135593220339,0.288135593220339,0.2857142857142857,0.3953488372093023,0.3953488372093023,0.3717948717948718,-0.00019438828582881736,0.65,0.2542372881355932,0.2542372881355932,0.3291139240506329,0.3409090909090909,0.3409090909090909,0.3525641025641026
0,AGO,Assured Guaranty Ltd. Common Stock,3713966451.0,Bermuda,Finance,Property-Casualty Insurers,0.00019363037899642135,0.25862068965517243,0.3684210526315789,0.3684210526315789,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.30409356725146197,0.0002044231998978099,0.5344827586206896,0.2807017543859649,0.2807017543859649,0.36470588235294116,0.4,0.4,0.36257309941520466,-0.0004208576153522894,0.29310344827586204,0.8070175438596491,0.8070175438596491,0.5,0.3357664233576642,0.3357664233576642,0.3684210526315789,-0.00015791694436393492,0.1896551724137931,0.45614035087719296,0.45614035087719296,0.4074074074074074,0.3132530120481928,0.3132530120481928,0.3391812865497076
0,AGR,Avangrid Inc. Common Stock,19805513039.0,United States,Public Utilities,Electric Utilities: Central,-0.000493897573954722,0.45454545454545453,0.36923076923076925,0.36923076923076925,0.4166666666666667,0.43636363636363634,0.43636363636363634,0.39766081871345027,-0.0006146953277672596,0.6363636363636364,0.26153846153846155,0.26153846153846155,0.43209876543209874,0.425,0.425,0.40350877192982454,-0.0001280262243668474,0.45454545454545453,0.26153846153846155,0.26153846153846155,0.373134328358209,0.32075471698113206,0.32075471698113206,0.3157894736842105,-0.00029315948160225496,0.4909090909090909,0.3384615384615385,0.3384615384615385,0.34615384615384615,0.36065573770491804,0.36065573770491804,0.3684210526315789
0,AGRX,Agile Therapeutics Inc. Common Stock,75471914.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0024156439208033622,0.75,0.045454545454545456,0.045454545454545456,0.3879310344827586,0.15384615384615385,0.15384615384615385,0.4057142857142857,-0.0025934982558534977,0.8666666666666667,0.0,0.0,0.37142857142857144,0.0,0.0,0.4114285714285714,-0.00026173260584013173,0.5166666666666667,0.1590909090909091,0.1590909090909091,0.34831460674157305,0.25,0.25,0.37714285714285717,-0.0007221999865326724,0.06666666666666667,0.8863636363636364,0.8863636363636364,0.3076923076923077,0.2932330827067669,0.2932330827067669,0.33714285714285713
0,AGS,PlayAGS Inc. Common Stock,267733097.0,United States,Consumer Services,Recreational Products/Toys,-0.0011273885717681855,0.4528301886792453,0.22950819672131148,0.22950819672131148,0.3076923076923077,0.3111111111111111,0.3111111111111111,0.3430232558139535,-0.0027855125108680445,0.6415094339622641,0.18032786885245902,0.18032786885245902,0.425,0.3793103448275862,0.3793103448275862,0.42441860465116277,-0.0006295159236843765,0.4528301886792453,0.22950819672131148,0.22950819672131148,0.2926829268292683,0.30434782608695654,0.30434782608695654,0.3313953488372093,0.0002897344788842251,0.4339622641509434,0.29508196721311475,0.29508196721311475,0.3194444444444444,0.35294117647058826,0.35294117647058826,0.3081395348837209
0,AGTC,Applied Genetic Technologies Corporation Common Stock,111445235.0,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),-0.0017224732559383434,0.5079365079365079,0.2807017543859649,0.2807017543859649,0.3902439024390244,0.3902439024390244,0.3902439024390244,0.3942857142857143,-0.0014039514269529132,0.7777777777777778,0.12280701754385964,0.12280701754385964,0.362962962962963,0.3888888888888889,0.3888888888888889,0.38857142857142857,-6.217722898418525e-05,0.2857142857142857,0.15789473684210525,0.15789473684210525,0.2647058823529412,0.2,0.2,0.26857142857142857,-0.001780554387220318,0.20634920634920634,0.3508771929824561,0.3508771929824561,0.23636363636363636,0.273972602739726,0.273972602739726,0.3142857142857143
0,AGX,Argan Inc. Common Stock,664839590.0,United States,Capital Goods,Oilfield Services/Equipment,-0.0004085662573855123,0.32142857142857145,0.3770491803278688,0.3770491803278688,0.3829787234042553,0.323943661971831,0.323943661971831,0.3373493975903614,-0.0005906792497621193,0.625,0.22950819672131148,0.22950819672131148,0.42168674698795183,0.358974358974359,0.358974358974359,0.3855421686746988,0.00041458757722710726,0.39285714285714285,0.3442622950819672,0.3442622950819672,0.275,0.3442622950819672,0.3442622950819672,0.30120481927710846,-0.0003678845194104027,0.5714285714285714,0.2459016393442623,0.2459016393442623,0.3950617283950617,0.3333333333333333,0.3333333333333333,0.3493975903614458
0,AGYS,Agilysys Inc. Common Stock,1096430430.0,United States,Technology,Computer Software: Prepackaged Software,0.0003553894327965065,0.5,0.14,0.14,0.29347826086956524,0.23333333333333334,0.23333333333333334,0.29411764705882354,-0.0007935285892836145,0.9074074074074074,0.08,0.08,0.35,0.2857142857142857,0.2857142857142857,0.34705882352941175,-0.0011187571100637166,0.8333333333333334,0.2,0.2,0.3435114503816794,0.43478260869565216,0.43478260869565216,0.38235294117647056,0.00021909537172298103,0.24074074074074073,0.48,0.48,0.20634920634920634,0.2962962962962963,0.2962962962962963,0.28823529411764703
0,AHCO,AdaptHealth Corp. Common Stock,3044915250.0,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.0008289101734241753,0.22916666666666666,0.3835616438356164,0.3835616438356164,0.25,0.4827586206896552,0.4827586206896552,0.3563218390804598,-0.0005604597277083462,0.2916666666666667,0.3013698630136986,0.3013698630136986,0.2641509433962264,0.4489795918367347,0.4489795918367347,0.3448275862068966,-0.0016637302258617225,0.25,0.3424657534246575,0.3424657534246575,0.24489795918367346,0.43859649122807015,0.43859649122807015,0.3620689655172414,1.8731871940068299e-06,0.3125,0.5205479452054794,0.5205479452054794,0.3,0.4418604651162791,0.4418604651162791,0.3793103448275862
0,AHH,Armada Hoffler Properties Inc. Common Stock,904129850.0,United States,Consumer Services,Real Estate Investment Trusts,0.0004706553756071932,0.35294117647058826,0.1320754716981132,0.1320754716981132,0.3870967741935484,0.25,0.25,0.3236994219653179,0.00025494022934672265,0.27941176470588236,0.16981132075471697,0.16981132075471697,0.48717948717948717,0.4090909090909091,0.4090909090909091,0.37572254335260113,-0.0001185418710377486,0.2647058823529412,0.24528301886792453,0.24528301886792453,0.47368421052631576,0.3333333333333333,0.3333333333333333,0.3583815028901734,0.00013588304961922537,0.25,0.5283018867924528,0.5283018867924528,0.4594594594594595,0.2978723404255319,0.2978723404255319,0.3236994219653179
0,AHPI,Allied Healthcare Products Inc. Common Stock,19947279.0,United States,Health Care,Industrial Specialties,0.0005404238376137008,0.35185185185185186,0.44155844155844154,0.44155844155844154,0.30158730158730157,0.3953488372093023,0.3953488372093023,0.33714285714285713,0.00033041991177982193,0.48148148148148145,0.3116883116883117,0.3116883116883117,0.28888888888888886,0.38095238095238093,0.38095238095238093,0.32571428571428573,-0.00019983445037158602,0.3888888888888889,0.36363636363636365,0.36363636363636365,0.3620689655172414,0.42424242424242425,0.42424242424242425,0.3314285714285714,0.0020380631109093925,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.21428571428571427,0.5641025641025641,0.5641025641025641,0.37142857142857144
0,AHT,Ashford Hospitality Trust Inc Common Stock,421500913.0,United States,Consumer Services,Real Estate Investment Trusts,0.0005081363594314439,0.3170731707317073,0.5463917525773195,0.5463917525773195,0.21666666666666667,0.5888888888888889,0.5888888888888889,0.4057142857142857,-0.00046847531130630814,0.5365853658536586,0.422680412371134,0.422680412371134,0.24444444444444444,0.5394736842105263,0.5394736842105263,0.37714285714285717,0.0002934699399908887,0.24390243902439024,0.5154639175257731,0.5154639175257731,0.23255813953488372,0.5747126436781609,0.5747126436781609,0.4,0.0009210844519169919,0.43902439024390244,0.21649484536082475,0.21649484536082475,0.20689655172413793,0.5,0.5,0.2857142857142857
0,AIC,Arlington Asset Investment Corp 6.750% Notes due 2025,0.0,United States,Consumer Services,Real Estate Investment Trusts,-0.0002182022421425476,0.18181818181818182,0.5294117647058824,0.5294117647058824,0.2857142857142857,0.47368421052631576,0.47368421052631576,0.4117647058823529,-0.00018391520403207999,0.45454545454545453,0.47058823529411764,0.47058823529411764,0.4166666666666667,0.5714285714285714,0.5714285714285714,0.47058823529411764,2.086282496562005e-05,0.18181818181818182,0.23529411764705882,0.23529411764705882,0.13333333333333333,0.3076923076923077,0.3076923076923077,0.23529411764705882,-5.346805378939309e-07,0.09090909090909091,0.5294117647058824,0.5294117647058824,0.25,0.391304347826087,0.391304347826087,0.3235294117647059
0,AIG,American International Group Inc. New Common Stock,47340839083.0,United States,Finance,Life Insurance,-8.064053331719713e-05,0.3137254901960784,0.373134328358209,0.373134328358209,0.2909090909090909,0.390625,0.390625,0.33714285714285713,0.00011147313762605707,0.11764705882352941,0.08955223880597014,0.08955223880597014,0.3,0.2608695652173913,0.2608695652173913,0.32571428571428573,-0.00019848283631338743,0.27450980392156865,0.2537313432835821,0.2537313432835821,0.358974358974359,0.3541666666666667,0.3541666666666667,0.36,-0.000125160302350506,0.5686274509803921,0.1044776119402985,0.1044776119402985,0.30851063829787234,0.2916666666666667,0.2916666666666667,0.29714285714285715
0,AIH,Aesthetic Medical International Holdings Group Ltd. American Depositary Shares,84008488.0,China,Health Care,Medical Specialities,-0.0004517591664759742,0.37254901960784315,0.24489795918367346,0.24489795918367346,0.2676056338028169,0.27906976744186046,0.27906976744186046,0.31210191082802546,-0.002525498298120973,0.43137254901960786,0.2857142857142857,0.2857142857142857,0.3548387096774194,0.22950819672131148,0.22950819672131148,0.3375796178343949,-0.0006979522919199874,0.5490196078431373,0.32653061224489793,0.32653061224489793,0.32558139534883723,0.34782608695652173,0.34782608695652173,0.37579617834394907,-0.0009936161347545117,0.0,0.8979591836734694,0.8979591836734694,0.0,0.36666666666666664,0.36666666666666664,0.40764331210191085
0,AIHS,Senmiao Technology Limited Common Stock,27879720.0,China,Finance,Finance: Consumer Services,0.000411186943345588,0.375,0.2807017543859649,0.2807017543859649,0.38095238095238093,0.37209302325581395,0.37209302325581395,0.3468208092485549,-0.0016238780430777617,0.375,0.2982456140350877,0.2982456140350877,0.375,0.3695652173913043,0.3695652173913043,0.3872832369942196,-0.0007572904807363971,0.453125,0.2807017543859649,0.2807017543859649,0.4027777777777778,0.32,0.32,0.35260115606936415,-0.0003914232985242733,0.359375,0.45614035087719296,0.45614035087719296,0.3770491803278688,0.36619718309859156,0.36619718309859156,0.3583815028901734
0,AIKI,AIkido Pharma Inc. Common Stock,65207161.0,United States,Consumer Durables,Specialty Chemicals,0.00028029950021344046,0.39215686274509803,0.5294117647058824,0.5294117647058824,0.35714285714285715,0.45569620253164556,0.45569620253164556,0.4057142857142857,-0.0009328695680031953,0.45098039215686275,0.4852941176470588,0.4852941176470588,0.4339622641509434,0.4520547945205479,0.4520547945205479,0.44,-0.0018519762270440114,0.43137254901960786,0.5,0.5,0.4074074074074074,0.425,0.425,0.42857142857142855,0.00018032435369804247,0.17647058823529413,0.25,0.25,0.16666666666666666,0.29310344827586204,0.29310344827586204,0.2742857142857143
0,AIM,AIM ImmunoTech Inc. Common Stock,57947418.0,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),-0.0020075342924025233,0.5686274509803921,0.475,0.475,0.4393939393939394,0.27941176470588236,0.27941176470588236,0.4228571428571429,-0.0012041691478616823,0.5882352941176471,0.4,0.4,0.43478260869565216,0.25,0.25,0.4057142857142857,-0.0005446066812740457,0.5686274509803921,0.5,0.5,0.43283582089552236,0.3125,0.3125,0.42857142857142855,-0.0010767012636683673,0.6078431372549019,0.225,0.225,0.3780487804878049,0.18,0.18,0.35428571428571426
0,AIMC,Altra Industrial Motion Corp. Common Stock,3863366884.0,United States,Capital Goods,Industrial Machinery/Components,-0.0004480671170233364,0.2833333333333333,0.3114754098360656,0.3114754098360656,0.3695652173913043,0.3392857142857143,0.3392857142857143,0.34104046242774566,-0.0005944630427644274,0.4166666666666667,0.36065573770491804,0.36065573770491804,0.38461538461538464,0.4230769230769231,0.4230769230769231,0.36416184971098264,-0.00023391854558672503,0.31666666666666665,0.5901639344262295,0.5901639344262295,0.48717948717948717,0.391304347826087,0.391304347826087,0.3930635838150289,0.0001018490262869345,0.4166666666666667,0.3442622950819672,0.3442622950819672,0.32894736842105265,0.3684210526315789,0.3684210526315789,0.3236994219653179
0,AIN,Albany International Corporation Common Stock,2811966040.0,United States,Basic Industries,Textiles,0.0002259260353823409,0.35,0.30357142857142855,0.30357142857142855,0.3387096774193548,0.2786885245901639,0.2786885245901639,0.30994152046783624,0.00019217351668928534,0.3,0.32142857142857145,0.32142857142857145,0.33962264150943394,0.32142857142857145,0.32142857142857145,0.34502923976608185,0.00014624806559153055,0.25,0.32142857142857145,0.32142857142857145,0.25,0.25,0.25,0.2573099415204678,0.00025118692824337754,0.38333333333333336,0.16071428571428573,0.16071428571428573,0.2987012987012987,0.21951219512195122,0.21951219512195122,0.2807017543859649
0,AINC,Ashford Inc. (Holding Company) Common Stock,63022670.0,United States,Finance,Investment Managers,-0.0010332564023810117,0.2619047619047619,0.5111111111111111,0.5111111111111111,0.275,0.3709677419354839,0.3709677419354839,0.3609022556390977,-0.0007026697879964871,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.34146341463414637,0.38181818181818183,0.38181818181818183,0.39097744360902253,-0.0005876829467435516,0.4523809523809524,0.5111111111111111,0.5111111111111111,0.3275862068965517,0.4339622641509434,0.4339622641509434,0.39097744360902253,-0.0018847652194032658,0.35714285714285715,0.35555555555555557,0.35555555555555557,0.3125,0.34782608695652173,0.34782608695652173,0.37593984962406013
